State,Year,Metric,Value
Mizoram,2017,Under Graduate Female,8879.0
Mizoram,2016,Under Graduate Female,9661.0
Nagaland,2020,Under Graduate Female,18734.0
Nagaland,2019,Under Graduate Female,18743.0
Nagaland,2018,Under Graduate Female,17857.0
Nagaland,2017,Under Graduate Female,16947.0
Nagaland,2016,Under Graduate Female,15810.0
Odisha,2020,Under Graduate Female,354989.0
Odisha,2019,Under Graduate Female,353662.0
Odisha,2018,Under Graduate Female,357910.0
Odisha,2017,Under Graduate Female,375364.0
Odisha,2016,Under Graduate Female,354689.0
Puducherry,2020,Under Graduate Female,32765.0
Puducherry,2019,Under Graduate Female,28309.0
Puducherry,2018,Under Graduate Female,28067.0
Puducherry,2017,Under Graduate Female,25118.0
Puducherry,2016,Under Graduate Female,23516.0
Punjab,2020,Under Graduate Female,272962.0
Punjab,2019,Under Graduate Female,302541.0
Punjab,2018,Under Graduate Female,351837.0
Punjab,2017,Under Graduate Female,339528.0
Punjab,2016,Under Graduate Female,301284.0
Rajasthan,2020,Under Graduate Female,877498.0
Rajasthan,2019,Under Graduate Female,823253.0
Rajasthan,2018,Under Graduate Female,819343.0
Rajasthan,2017,Under Graduate Female,712336.0
Rajasthan,2016,Under Graduate Female,662449.0
Sikkim,2020,Under Graduate Female,10389.0
Sikkim,2019,Under Graduate Female,9660.0
Sikkim,2018,Under Graduate Female,9367.0
Sikkim,2017,Under Graduate Female,8897.0
Sikkim,2016,Under Graduate Female,7760.0
Tamil Nadu,2020,Under Graduate Female,1186072.0
Tamil Nadu,2019,Under Graduate Female,1194788.0
Tamil Nadu,2018,Under Graduate Female,1178654.0
Tamil Nadu,2017,Under Graduate Female,1177662.0
Tamil Nadu,2016,Under Graduate Female,1096983.0
Telangana,2020,Under Graduate Female,593419.0
Telangana,2019,Under Graduate Female,552425.0
Telangana,2018,Under Graduate Female,559635.0
Telangana,2017,Under Graduate Female,518250.0
Telangana,2016,Under Graduate Female,520211.0
The Dadra and Nagar Haveli and Daman and Diu,2020,Under Graduate Female,4681.0
The Dadra and Nagar Haveli and Daman and Diu,2019,Under Graduate Female,4165.0
The Dadra and Nagar Haveli and Daman and Diu,2018,Under Graduate Female,3834.0
The Dadra and Nagar Haveli and Daman and Diu,2017,Under Graduate Female,3689.0
The Dadra and Nagar Haveli and Daman and Diu,2016,Under Graduate Female,3422.0
Tripura,2020,Under Graduate Female,32179.0
Tripura,2019,Under Graduate Female,28462.0
Tripura,2018,Under Graduate Female,27988.0
Tripura,2017,Under Graduate Female,29014.0
Tripura,2016,Under Graduate Female,29052.0
Uttar Pradesh,2020,Under Graduate Female,2708037.0
Uttar Pradesh,2019,Under Graduate Female,2742207.0
Uttar Pradesh,2018,Under Graduate Female,2755880.0
Uttar Pradesh,2017,Under Graduate Female,2635230.0
Uttar Pradesh,2016,Under Graduate Female,2474977.0
Uttarakhand,2020,Under Graduate Female,207892.0
Uttarakhand,2019,Under Graduate Female,158781.0
Uttarakhand,2018,Under Graduate Female,155233.0
Uttarakhand,2017,Under Graduate Female,149171.0
Uttarakhand,2016,Under Graduate Female,140816.0
West Bengal,2020,Under Graduate Female,880729.0
West Bengal,2019,Under Graduate Female,875822.0
West Bengal,2018,Under Graduate Female,827504.0
West Bengal,2017,Under Graduate Female,792280.0
West Bengal,2016,Under Graduate Female,780950.0
India,2020,Under Graduate Both,29696473.0
India,2019,Under Graduate Both,27729440.0
India,2018,Under Graduate Both,27128863.0
India,2017,Under Graduate Both,26461938.74
India,2016,Under Graduate Both,25691572.0
Andaman and Nicobar Islands,2020,Under Graduate Both,5896.0
Andaman and Nicobar Islands,2019,Under Graduate Both,4690.0
Andaman and Nicobar Islands,2018,Under Graduate Both,5895.0
Andaman and Nicobar Islands,2017,Under Graduate Both,5323.0
Andaman and Nicobar Islands,2016,Under Graduate Both,5139.0
Andhra Pradesh,2020,Under Graduate Both,1470101.0
Andhra Pradesh,2019,Under Graduate Both,1273934.0
Andhra Pradesh,2018,Under Graduate Both,1220364.0
Andhra Pradesh,2017,Under Graduate Both,1210686.002
Andhra Pradesh,2016,Under Graduate Both,1128610.0
Arunachal Pradesh,2020,Under Graduate Both,34986.0
Arunachal Pradesh,2019,Under Graduate Both,29431.0
Arunachal Pradesh,2018,Under Graduate Both,26973.0
Arunachal Pradesh,2017,Under Graduate Both,26314.0
Arunachal Pradesh,2016,Under Graduate Both,25032.0
Assam,2020,Under Graduate Both,577695.0
Assam,2019,Under Graduate Both,501164.0
Assam,2018,Under Graduate Both,541915.0
Assam,2017,Under Graduate Both,515720.0
Assam,2016,Under Graduate Both,496500.0
Bihar,2020,Under Graduate Both,1922614.0
Bihar,2019,Under Graduate Both,1448690.0
Bihar,2018,Under Graduate Both,1340717.0
Bihar,2017,Under Graduate Both,1274187.0
Bihar,2016,Under Graduate Both,1394296.0
Chandigarh,2020,Under Graduate Both,54832.0
Chandigarh,2019,Under Graduate Both,55339.0
Chandigarh,2018,Under Graduate Both,54973.0
Chandigarh,2017,Under Graduate Both,55325.0
Chandigarh,2016,Under Graduate Both,53535.0
Chhattisgarh,2020,Under Graduate Both,455164.0
Chhattisgarh,2019,Under Graduate Both,393038.0
Chhattisgarh,2018,Under Graduate Both,376403.0
Chhattisgarh,2017,Under Graduate Both,354547.0
Chhattisgarh,2016,Under Graduate Both,336280.0
Delhi,2020,Under Graduate Both,352705.0
Delhi,2019,Under Graduate Both,341096.0
Delhi,2018,Under Graduate Both,328963.0
Delhi,2017,Under Graduate Both,322546.0
Delhi,2016,Under Graduate Both,300554.0
Goa,2020,Under Graduate Both,39514.0
Goa,2019,Under Graduate Both,36368.0
Goa,2018,Under Graduate Both,37792.0
Goa,2017,Under Graduate Both,32410.0
Goa,2016,Under Graduate Both,30737.0
Gujarat,2020,Under Graduate Both,1199412.0
Gujarat,2019,Under Graduate Both,1161954.0
Gujarat,2018,Under Graduate Both,1099075.0
Gujarat,2017,Under Graduate Both,1086986.0
Gujarat,2016,Under Graduate Both,1062655.0
Haryana,2020,Under Graduate Both,655267.0
Haryana,2019,Under Graduate Both,616640.0
Haryana,2018,Under Graduate Both,636571.0
Haryana,2017,Under Graduate Both,610545.0
Haryana,2016,Under Graduate Both,588294.0
Himachal Pradesh,2020,Under Graduate Both,197056.0
Himachal Pradesh,2019,Under Graduate Both,202462.0
Himachal Pradesh,2018,Under Graduate Both,202787.0
Himachal Pradesh,2017,Under Graduate Both,196700.0
Himachal Pradesh,2016,Under Graduate Both,193247.0
Jammu and Kashmir,2020,Under Graduate Both,230966.0
Jammu and Kashmir,2019,Under Graduate Both,230571.0
Jammu and Kashmir,2018,Under Graduate Both,236098.0
Jammu and Kashmir,2017,Under Graduate Both,218251.0
Jammu and Kashmir,2016,Under Graduate Both,209760.0
Jharkhand,2020,Under Graduate Both,586076.0
Jharkhand,2019,Under Graduate Both,614912.0
Jharkhand,2018,Under Graduate Both,566804.0
Jharkhand,2017,Under Graduate Both,556916.0
Jharkhand,2016,Under Graduate Both,538071.0
Karnataka,2020,Under Graduate Both,1812010.0
Karnataka,2019,Under Graduate Both,1675574.0
Karnataka,2018,Under Graduate Both,1532172.0
Karnataka,2017,Under Graduate Both,1476679.0
Karnataka,2016,Under Graduate Both,1406742.0
Kerala,2020,Under Graduate Both,792805.0
Kerala,2019,Under Graduate Both,698033.0
Kerala,2018,Under Graduate Both,678737.0
Kerala,2017,Under Graduate Both,669007.0
Kerala,2016,Under Graduate Both,641914.0
Jammu and Kashmir,2020,Under Graduate Both,2478.0
Jammu and Kashmir,2019,Under Graduate Both,2544.0
Lakshadweep,2020,Under Graduate Both,534.0
Lakshadweep,2019,Under Graduate Both,534.0
Lakshadweep,2018,Under Graduate Both,519.0
Lakshadweep,2017,Under Graduate Both,515.0
Lakshadweep,2016,Under Graduate Both,511.0
Madhya Pradesh,2020,Under Graduate Both,1902697.0
Madhya Pradesh,2019,Under Graduate Both,1579060.0
Madhya Pradesh,2018,Under Graduate Both,1367649.0
Madhya Pradesh,2017,Under Graduate Both,1304743.0
Madhya Pradesh,2016,Under Graduate Both,1240855.0
Maharashtra,2020,Under Graduate Both,2923678.0
Maharashtra,2019,Under Graduate Both,2845846.0
Maharashtra,2018,Under Graduate Both,2825385.0
Maharashtra,2017,Under Graduate Both,2726229.0
Maharashtra,2016,Under Graduate Both,2643126.0
Manipur,2020,Under Graduate Both,119834.0
Manipur,2019,Under Graduate Both,107212.0
Manipur,2018,Under Graduate Both,94859.0
Manipur,2017,Under Graduate Both,91329.0
Manipur,2016,Under Graduate Both,87558.0
Meghalaya,2020,Under Graduate Both,79047.0
Meghalaya,2019,Under Graduate Both,69369.0
Meghalaya,2018,Under Graduate Both,68764.0
Meghalaya,2017,Under Graduate Both,66167.0
Meghalaya,2016,Under Graduate Both,63297.0
Mizoram,2020,Under Graduate Both,26538.0
Mizoram,2019,Under Graduate Both,20289.0
Mizoram,2018,Under Graduate Both,19863.0
Mizoram,2017,Under Graduate Both,19142.0
Mizoram,2016,Under Graduate Both,20691.0
Nagaland,2020,Under Graduate Both,35828.0
Nagaland,2019,Under Graduate Both,35185.0
Nagaland,2018,Under Graduate Both,34062.0
Nagaland,2017,Under Graduate Both,32625.0
Nagaland,2016,Under Graduate Both,30711.0
Odisha,2020,Under Graduate Both,708474.0
Odisha,2019,Under Graduate Both,717633.0
Odisha,2018,Under Graduate Both,752030.0
Odisha,2017,Under Graduate Both,765592.0
Odisha,2016,Under Graduate Both,740478.0
Puducherry,2020,Under Graduate Both,59262.0
Puducherry,2019,Under Graduate Both,51172.0
Puducherry,2018,Under Graduate Both,51652.0
Puducherry,2017,Under Graduate Both,45592.0
Puducherry,2016,Under Graduate Both,43131.0
Punjab,2020,Under Graduate Both,551990.0
Punjab,2019,Under Graduate Both,591834.0
Punjab,2018,Under Graduate Both,656339.0
Punjab,2017,Under Graduate Both,674748.0
Punjab,2016,Under Graduate Both,614099.0
Rajasthan,2020,Under Graduate Both,1799954.0
Rajasthan,2019,Under Graduate Both,1661012.0
Rajasthan,2018,Under Graduate Both,1653435.0
Rajasthan,2017,Under Graduate Both,1496829.0
Rajasthan,2016,Under Graduate Both,1420951.0
Sikkim,2020,Under Graduate Both,20736.0
Sikkim,2019,Under Graduate Both,18072.0
Sikkim,2018,Under Graduate Both,17523.0
Sikkim,2017,Under Graduate Both,16027.0
Sikkim,2016,Under Graduate Both,14459.0
Tamil Nadu,2020,Under Graduate Both,2277096.0
Tamil Nadu,2019,Under Graduate Both,2289505.0
Tamil Nadu,2018,Under Graduate Both,2264580.0
Tamil Nadu,2017,Under Graduate Both,2250057.0
Tamil Nadu,2016,Under Graduate Both,2138408.0
Telangana,2020,Under Graduate Both,1154807.0
Telangana,2019,Under Graduate Both,1063858.0
Telangana,2018,Under Graduate Both,1088888.0
Telangana,2017,Under Graduate Both,1068001.0
Telangana,2016,Under Graduate Both,1087127.0
The Dadra and Nagar Haveli and Daman and Diu,2020,Under Graduate Both,8701.0
The Dadra and Nagar Haveli and Daman and Diu,2019,Under Graduate Both,7601.0
The Dadra and Nagar Haveli and Daman and Diu,2018,Under Graduate Both,6961.0
The Dadra and Nagar Haveli and Daman and Diu,2017,Under Graduate Both,6396.0
The Dadra and Nagar Haveli and Daman and Diu,2016,Under Graduate Both,6206.0
Tripura,2020,Under Graduate Both,68065.0
Tripura,2019,Under Graduate Both,63320.0
Tripura,2018,Under Graduate Both,60039.0
Tripura,2017,Under Graduate Both,60872.0
Tripura,2016,Under Graduate Both,63345.0
Uttar Pradesh,2020,Under Graduate Both,5489755.0
Uttar Pradesh,2019,Under Graduate Both,5336744.0
Uttar Pradesh,2018,Under Graduate Both,5363843.0
Uttar Pradesh,2017,Under Graduate Both,5359022.0
Uttar Pradesh,2016,Under Graduate Both,5178320.0
Uttarakhand,2020,Under Graduate Both,402523.0
Uttarakhand,2019,Under Graduate Both,316367.0
Uttarakhand,2018,Under Graduate Both,312292.0
Uttarakhand,2017,Under Graduate Both,293762.0
Uttarakhand,2016,Under Graduate Both,279900.0
West Bengal,2020,Under Graduate Both,1677377.0
West Bengal,2019,Under Graduate Both,1668387.0
West Bengal,2018,Under Graduate Both,1603941.0
West Bengal,2017,Under Graduate Both,1572149.0
West Bengal,2016,Under Graduate Both,1607033.0
India,2020,PG Diploma Male,69158.0
India,2019,PG Diploma Male,65483.0
India,2018,PG Diploma Male,64495.0
India,2017,PG Diploma Male,75195.0
India,2016,PG Diploma Male,72222.0
Andaman and Nicobar Islands,2020,PG Diploma Male,14.0
Andhra Pradesh,2020,PG Diploma Male,187.0
Andhra Pradesh,2019,PG Diploma Male,792.0
Andhra Pradesh,2018,PG Diploma Male,837.0
Andhra Pradesh,2017,PG Diploma Male,996.0
Andhra Pradesh,2016,PG Diploma Male,928.0
Arunachal Pradesh,2020,PG Diploma Male,87.0
Arunachal Pradesh,2019,PG Diploma Male,59.0
Arunachal Pradesh,2018,PG Diploma Male,73.0
Arunachal Pradesh,2017,PG Diploma Male,45.0
Arunachal Pradesh,2016,PG Diploma Male,71.0
Assam,2020,PG Diploma Male,389.0
Assam,2019,PG Diploma Male,473.0
Assam,2018,PG Diploma Male,681.0
Assam,2017,PG Diploma Male,686.0
Assam,2016,PG Diploma Male,696.0
Bihar,2020,PG Diploma Male,886.0
Bihar,2019,PG Diploma Male,788.0
Bihar,2018,PG Diploma Male,749.0
Bihar,2017,PG Diploma Male,681.0
Bihar,2016,PG Diploma Male,669.0
Chandigarh,2020,PG Diploma Male,175.0
Chandigarh,2019,PG Diploma Male,264.0
Chandigarh,2018,PG Diploma Male,257.0
Chandigarh,2017,PG Diploma Male,243.0
Chandigarh,2016,PG Diploma Male,182.0
Chhattisgarh,2020,PG Diploma Male,4450.0
Chhattisgarh,2019,PG Diploma Male,4672.0
Chhattisgarh,2018,PG Diploma Male,4491.0
Chhattisgarh,2017,PG Diploma Male,4163.0
Chhattisgarh,2016,PG Diploma Male,3391.0
Delhi,2020,PG Diploma Male,4076.0
Delhi,2019,PG Diploma Male,2692.0
Delhi,2018,PG Diploma Male,1933.0
Delhi,2017,PG Diploma Male,2468.0
Delhi,2016,PG Diploma Male,2776.0
Goa,2020,PG Diploma Male,24.0
Goa,2019,PG Diploma Male,39.0
Goa,2018,PG Diploma Male,37.0
Goa,2017,PG Diploma Male,43.0
Goa,2016,PG Diploma Male,64.0
Gujarat,2020,PG Diploma Male,2645.0
Gujarat,2019,PG Diploma Male,3055.0
Gujarat,2018,PG Diploma Male,2891.0
Gujarat,2017,PG Diploma Male,2859.0
Gujarat,2016,PG Diploma Male,3045.0
Haryana,2020,PG Diploma Male,1089.0
Haryana,2019,PG Diploma Male,1372.0
Haryana,2018,PG Diploma Male,1062.0
Haryana,2017,PG Diploma Male,1199.0
Haryana,2016,PG Diploma Male,1036.0
Himachal Pradesh,2020,PG Diploma Male,364.0
Himachal Pradesh,2019,PG Diploma Male,354.0
Himachal Pradesh,2018,PG Diploma Male,747.0
Himachal Pradesh,2017,PG Diploma Male,445.0
Himachal Pradesh,2016,PG Diploma Male,325.0
Jammu and Kashmir,2020,PG Diploma Male,159.0
Jammu and Kashmir,2019,PG Diploma Male,220.0
Jammu and Kashmir,2018,PG Diploma Male,262.0
Jammu and Kashmir,2017,PG Diploma Male,182.0
Jammu and Kashmir,2016,PG Diploma Male,296.0
Jharkhand,2020,PG Diploma Male,885.0
Jharkhand,2019,PG Diploma Male,1516.0
Jharkhand,2018,PG Diploma Male,1416.0
Jharkhand,2017,PG Diploma Male,1817.0
Jharkhand,2016,PG Diploma Male,1779.0
Karnataka,2020,PG Diploma Male,2852.0
Karnataka,2019,PG Diploma Male,2861.0
Karnataka,2018,PG Diploma Male,2280.0
Karnataka,2017,PG Diploma Male,2182.0
Karnataka,2016,PG Diploma Male,2008.0
Kerala,2020,PG Diploma Male,571.0
Kerala,2019,PG Diploma Male,399.0
Kerala,2018,PG Diploma Male,476.0
Kerala,2017,PG Diploma Male,639.0
Kerala,2016,PG Diploma Male,244.0
Madhya Pradesh,2020,PG Diploma Male,20339.0
Madhya Pradesh,2019,PG Diploma Male,16921.0
Madhya Pradesh,2018,PG Diploma Male,18203.0
Madhya Pradesh,2017,PG Diploma Male,25153.0
Madhya Pradesh,2016,PG Diploma Male,23552.0
Maharashtra,2020,PG Diploma Male,8734.0
Maharashtra,2019,PG Diploma Male,9129.0
Maharashtra,2018,PG Diploma Male,8490.0
Maharashtra,2017,PG Diploma Male,8586.0
Maharashtra,2016,PG Diploma Male,8742.0
Manipur,2020,PG Diploma Male,345.0
Manipur,2019,PG Diploma Male,144.0
Manipur,2018,PG Diploma Male,106.0
Manipur,2017,PG Diploma Male,96.0
Manipur,2016,PG Diploma Male,114.0
Meghalaya,2020,PG Diploma Male,42.0
Meghalaya,2019,PG Diploma Male,32.0
Meghalaya,2018,PG Diploma Male,26.0
Meghalaya,2017,PG Diploma Male,17.0
Meghalaya,2016,PG Diploma Male,34.0
Nagaland,2019,PG Diploma Male,23.0
Nagaland,2018,PG Diploma Male,21.0
Nagaland,2017,PG Diploma Male,10.0
Nagaland,2016,PG Diploma Male,13.0
Odisha,2020,PG Diploma Male,1480.0
Odisha,2019,PG Diploma Male,649.0
Odisha,2018,PG Diploma Male,556.0
Odisha,2017,PG Diploma Male,621.0
Odisha,2016,PG Diploma Male,438.0
Puducherry,2020,PG Diploma Male,15.0
Puducherry,2019,PG Diploma Male,52.0
Puducherry,2018,PG Diploma Male,97.0
Puducherry,2017,PG Diploma Male,63.0
Puducherry,2016,PG Diploma Male,140.0
Punjab,2020,PG Diploma Male,1514.0
Punjab,2019,PG Diploma Male,2144.0
Punjab,2018,PG Diploma Male,2383.0
Punjab,2017,PG Diploma Male,2894.0
Punjab,2016,PG Diploma Male,2586.0
Rajasthan,2020,PG Diploma Male,4150.0
Rajasthan,2019,PG Diploma Male,3012.0
Rajasthan,2018,PG Diploma Male,2689.0
Rajasthan,2017,PG Diploma Male,3175.0
Rajasthan,2016,PG Diploma Male,2826.0
Tamil Nadu,2020,PG Diploma Male,1232.0
Tamil Nadu,2019,PG Diploma Male,1365.0
Tamil Nadu,2018,PG Diploma Male,1515.0
Tamil Nadu,2017,PG Diploma Male,1605.0
Tamil Nadu,2016,PG Diploma Male,2048.0
Telangana,2020,PG Diploma Male,2111.0
Telangana,2019,PG Diploma Male,1628.0
Telangana,2018,PG Diploma Male,1280.0
Telangana,2017,PG Diploma Male,1222.0
Telangana,2016,PG Diploma Male,882.0
Tripura,2020,PG Diploma Male,47.0
Tripura,2019,PG Diploma Male,17.0
Tripura,2018,PG Diploma Male,52.0
Tripura,2017,PG Diploma Male,50.0
Tripura,2016,PG Diploma Male,54.0
Uttar Pradesh,2020,PG Diploma Male,7063.0
Uttar Pradesh,2019,PG Diploma Male,7380.0
Uttar Pradesh,2018,PG Diploma Male,7722.0
Uttar Pradesh,2017,PG Diploma Male,9419.0
Uttar Pradesh,2016,PG Diploma Male,10193.0
Uttarakhand,2020,PG Diploma Male,772.0
Uttarakhand,2019,PG Diploma Male,734.0
Uttarakhand,2018,PG Diploma Male,788.0
Uttarakhand,2017,PG Diploma Male,660.0
Uttarakhand,2016,PG Diploma Male,646.0
West Bengal,2020,PG Diploma Male,2461.0
West Bengal,2019,PG Diploma Male,2697.0
West Bengal,2018,PG Diploma Male,2375.0
West Bengal,2017,PG Diploma Male,2976.0
West Bengal,2016,PG Diploma Male,2444.0
India,2020,PG Diploma Female,60147.0
India,2019,PG Diploma Female,62800.0
India,2018,PG Diploma Female,60825.0
India,2017,PG Diploma Female,69989.0
India,2016,PG Diploma Female,63047.0
Andhra Pradesh,2020,PG Diploma Female,135.0
Andhra Pradesh,2019,PG Diploma Female,468.0
Andhra Pradesh,2018,PG Diploma Female,498.0
Andhra Pradesh,2017,PG Diploma Female,533.0
Andhra Pradesh,2016,PG Diploma Female,494.0
Arunachal Pradesh,2020,PG Diploma Female,68.0
Arunachal Pradesh,2019,PG Diploma Female,59.0
Arunachal Pradesh,2018,PG Diploma Female,40.0
Arunachal Pradesh,2017,PG Diploma Female,30.0
Arunachal Pradesh,2016,PG Diploma Female,51.0
Assam,2020,PG Diploma Female,630.0
Assam,2019,PG Diploma Female,576.0
Assam,2018,PG Diploma Female,737.0
Assam,2017,PG Diploma Female,733.0
Assam,2016,PG Diploma Female,556.0
Bihar,2020,PG Diploma Female,459.0
Bihar,2019,PG Diploma Female,401.0
Bihar,2018,PG Diploma Female,373.0
Bihar,2017,PG Diploma Female,272.0
Bihar,2016,PG Diploma Female,231.0
Chandigarh,2020,PG Diploma Female,419.0
Chandigarh,2019,PG Diploma Female,437.0
Chandigarh,2018,PG Diploma Female,428.0
Chandigarh,2017,PG Diploma Female,350.0
Chandigarh,2016,PG Diploma Female,359.0
Chhattisgarh,2020,PG Diploma Female,4591.0
Chhattisgarh,2019,PG Diploma Female,5099.0
Chhattisgarh,2018,PG Diploma Female,4916.0
Chhattisgarh,2017,PG Diploma Female,4377.0
Chhattisgarh,2016,PG Diploma Female,3575.0
Delhi,2020,PG Diploma Female,2979.0
Delhi,2019,PG Diploma Female,2215.0
Delhi,2018,PG Diploma Female,1797.0
Delhi,2017,PG Diploma Female,1714.0
Delhi,2016,PG Diploma Female,1705.0
Goa,2020,PG Diploma Female,71.0
Goa,2019,PG Diploma Female,52.0
Goa,2018,PG Diploma Female,29.0
Goa,2017,PG Diploma Female,37.0
Goa,2016,PG Diploma Female,52.0
Gujarat,2020,PG Diploma Female,2541.0
